"Year","Name","No.","Sex","Rank"
1966,"Kathryn",175,"Girl",36
1966,"Suzanne",173,"Girl",37
1966,"Janine",172,"Girl",38
1966,"Margaret",171,"Girl",39
1966,"Patricia",167,"Girl",40
1966,"Heather",164,"Girl",41
1966,"Anne",164,"Girl",41
1966,"Amanda",159,"Girl",43
1966,"Louise",153,"Girl",44
1966,"Paula",151,"Girl",45
1966,"Carol",149,"Girl",46
1966,"Carolyn",145,"Girl",47
1966,"Judith",137,"Girl",48
1966,"Raewyn",135,"Girl",49
1966,"Maree",134,"Girl",50
1966,"Megan",129,"Girl",51
1966,"Lynda",126,"Girl",52
1966,"Debra",125,"Girl",53
1966,"Brenda",125,"Girl",53
1966,"Tanya",122,"Girl",55
1966,"Vicki",121,"Girl",56
1966,"Stephanie",119,"Girl",57
1966,"Lynette",116,"Girl",58
1966,"Kathleen",111,"Girl",59
1966,"Anna",109,"Girl",60
1966,"Bronwyn",109,"Girl",60
1966,"Sally",108,"Girl",62
1966,"Shelley",107,"Girl",63
1966,"Kerry",103,"Girl",64
1966,"Tina",101,"Girl",65
1966,"Barbara",101,"Girl",65
1966,"Katrina",97,"Girl",67
1966,"Rachel",95,"Girl",68
1966,"Rosemary",94,"Girl",69
1966,"Pauline",92,"Girl",70
1966,"Katherine",90,"Girl",71
1966,"Dianne",90,"Girl",71
1966,"Annette",89,"Girl",73
1966,"Debbie",87,"Girl",74
1966,"Marie",86,"Girl",75
1966,"Caroline",84,"Girl",76
1966,"Cheryl",82,"Girl",77
1966,"Michele",81,"Girl",78
1966,"Pamela",80,"Girl",79
1966,"Janet",80,"Girl",79
1966,"Toni",79,"Girl",81
1966,"Jan",78,"Girl",82
1966,"Cherie",77,"Girl",83
1966,"Karyn",76,"Girl",84
1966,"Ann",76,"Girl",84
1966,"Claire",75,"Girl",86
1966,"Teresa",74,"Girl",87
1966,"Christina",73,"Girl",88
1966,"Gail",71,"Girl",89
1966,"Yvonne",70,"Girl",90
1966,"Melanie",70,"Girl",90
1966,"Gillian",70,"Girl",90
1966,"Jillian",70,"Girl",90
1966,"Sheryl",69,"Girl",94
1966,"Ruth",68,"Girl",95
1966,"Sonia",66,"Girl",96
1966,"Natalie",66,"Girl",96
1966,"Vicky",65,"Girl",98
1966,"Rhonda",64,"Girl",99
1966,"Rebecca",62,"Girl",100
1967,"Karen",651,"Girl",1
1967,"Lisa",638,"Girl",2
1967,"Michelle",613,"Girl",3
1967,"Deborah",479,"Girl",4
1967,"Susan",430,"Girl",5
1967,"Tania",419,"Girl",6
1967,"Angela",410,"Girl",7
1967,"Tracey",405,"Girl",8
1967,"Kim",401,"Girl",9
1967,"Nicola",391,"Girl",10
1967,"Sandra",371,"Girl",11
1967,"Joanne",369,"Girl",12
1967,"Donna",364,"Girl",13
1967,"Helen",351,"Girl",14
1967,"Sharon",342,"Girl",15
1967,"Julie",342,"Girl",15
1967,"Christine",314,"Girl",17
1967,"Fiona",306,"Girl",18
1967,"Jacqueline",300,"Girl",19
1967,"Wendy",286,"Girl",20
1967,"Maria",270,"Girl",21
1967,"Catherine",260,"Girl",22
1967,"Elizabeth",257,"Girl",23
1967,"Jennifer",256,"Girl",24
1967,"Linda",240,"Girl",25
1967,"Sarah",233,"Girl",26
1967,"Tracy",223,"Girl",27
1967,"Leanne",222,"Girl",28
1967,"Andrea",218,"Girl",29
1967,"Jane",205,"Girl",30
1967,"Robyn",191,"Girl",31
1967,"Amanda",180,"Girl",32
1967,"Alison",175,"Girl",33
1967,"Paula",169,"Girl",34
1967,"Kathryn",169,"Girl",34
1967,"Denise",166,"Girl",36
1967,"Diane",158,"Girl",37
1967,"Louise",157,"Girl",38
1967,"Patricia",156,"Girl",39
1967,"Suzanne",155,"Girl",40
1967,"Brenda",149,"Girl",41
1967,"Mary",148,"Girl",42
1967,"Margaret",148,"Girl",42
1967,"Janine",146,"Girl",44
1967,"Maree",142,"Girl",45
1967,"Heather",138,"Girl",46
1967,"Tina",137,"Girl",47
1967,"Rachel",133,"Girl",48
1967,"Carol",132,"Girl",49
1967,"Raewyn",131,"Girl",50
1967,"Anne",131,"Girl",50
1967,"Megan",129,"Girl",52
1967,"Anna",128,"Girl",53
1967,"Vicki",127,"Girl",54
1967,"Carolyn",124,"Girl",55
1967,"Marie",122,"Girl",56
1967,"Debra",122,"Girl",56
1967,"Judith",120,"Girl",58
1967,"Tanya",107,"Girl",59
1967,"Katherine",105,"Girl",60
1967,"Stephanie",103,"Girl",61
1967,"Lynette",103,"Girl",61
1967,"Barbara",103,"Girl",61
1967,"Pauline",101,"Girl",64
1967,"Bronwyn",101,"Girl",64
1967,"Pamela",98,"Girl",66
1967,"Kathleen",98,"Girl",66
1967,"Katrina",97,"Girl",68
1967,"Annette",97,"Girl",68
1967,"Debbie",95,"Girl",70
1967,"Teresa",92,"Girl",71
1967,"Shelley",91,"Girl",72
1967,"Claire",90,"Girl",73
1967,"Natalie",88,"Girl",74
1967,"Toni",87,"Girl",75
1967,"Lynda",87,"Girl",75
1967,"Melissa",87,"Girl",75
1967,"Michele",85,"Girl",78
1967,"Justine",85,"Girl",78
1967,"Sally",83,"Girl",80
1967,"Caroline",83,"Girl",80
1967,"Vanessa",82,"Girl",82
1967,"Shona",82,"Girl",82
1967,"Kerry",81,"Girl",84
1967,"Cherie",81,"Girl",84
1967,"Ann",81,"Girl",84
1967,"Rebecca",80,"Girl",87
1967,"Gillian",78,"Girl",88
1967,"Lesley",77,"Girl",89
1967,"Dianne",71,"Girl",90
1967,"Melanie",70,"Girl",91
1967,"Philippa",69,"Girl",92
1967,"Yvonne",68,"Girl",93
1967,"Ruth",67,"Girl",94
1967,"Bridget",67,"Girl",94
1967,"Vicky",66,"Girl",96
1967,"Jan",66,"Girl",96
1967,"Penelope",63,"Girl",98
1967,"Karyn",63,"Girl",98
1967,"Sonya",62,"Girl",100
1968,"Lisa",760,"Girl",1
1968,"Karen",624,"Girl",2
1968,"Michelle",549,"Girl",3
1968,"Tania",456,"Girl",4
1968,"Kim",435,"Girl",5
1968,"Joanne",423,"Girl",6
1968,"Nicola",420,"Girl",7
1968,"Angela",410,"Girl",8
1968,"Deborah",397,"Girl",9
1968,"Tracey",393,"Girl",10
1968,"Susan",365,"Girl",11
1968,"Donna",358,"Girl",12
1968,"Sharon",338,"Girl",13
1968,"Julie",328,"Girl",14
1968,"Christine",324,"Girl",15
1968,"Helen",310,"Girl",16
1968,"Sandra",306,"Girl",17
1968,"Jacqueline",299,"Girl",18
1968,"Andrea",266,"Girl",19
1968,"Sarah",262,"Girl",20
1968,"Fiona",252,"Girl",21
1968,"Leanne",250,"Girl",22
1968,"Elizabeth",239,"Girl",23
1968,"Paula",236,"Girl",24
1968,"Wendy",232,"Girl",25
1968,"Catherine",232,"Girl",25
1968,"Megan",221,"Girl",27
1968,"Jennifer",219,"Girl",28
1968,"Jane",205,"Girl",29
1968,"Tracy",200,"Girl",30
1968,"Maria",198,"Girl",31
1968,"Robyn",189,"Girl",32
1968,"Amanda",178,"Girl",33
1968,"Linda",177,"Girl",34
1968,"Janine",175,"Girl",35
1968,"Louise",170,"Girl",36
1968,"Kathryn",166,"Girl",37
1968,"Patricia",163,"Girl",38
1968,"Tina",161,"Girl",39
1968,"Rachel",157,"Girl",40
1968,"Tanya",154,"Girl",41
1968,"Maree",149,"Girl",42
1968,"Suzanne",147,"Girl",43
1968,"Alison",141,"Girl",44
1968,"Anna",141,"Girl",44
1968,"Denise",139,"Girl",46
1968,"Mary",137,"Girl",47
1968,"Vicki",134,"Girl",48
1968,"Vanessa",133,"Girl",49
1968,"Brenda",129,"Girl",50
1968,"Diane",128,"Girl",51
1968,"Katrina",127,"Girl",52
1968,"Raewyn",126,"Girl",53
1968,"Heather",125,"Girl",54
1968,"Carol",124,"Girl",55
1968,"Anne",122,"Girl",56
1968,"Bronwyn",120,"Girl",57
1968,"Margaret",118,"Girl",58
1968,"Justine",117,"Girl",59
1968,"Toni",115,"Girl",60
1968,"Joanna",115,"Girl",60
1968,"Stephanie",111,"Girl",62
1968,"Carolyn",108,"Girl",63
1968,"Lynette",107,"Girl",64
1968,"Shelley",106,"Girl",65
1968,"Debra",103,"Girl",66
1968,"Rebecca",102,"Girl",67
1968,"Katherine",102,"Girl",67
1968,"Annette",102,"Girl",67
1968,"Caroline",101,"Girl",70
1968,"Pauline",100,"Girl",71
1968,"Lynda",100,"Girl",71
1968,"Debbie",100,"Girl",71
1968,"Sally",97,"Girl",74
1968,"Claire",91,"Girl",75
1968,"Teresa",89,"Girl",76
1968,"Sonya",89,"Girl",76
1968,"Pamela",88,"Girl",78
1968,"Melanie",88,"Girl",78
1968,"Melissa",87,"Girl",80
1968,"Barbara",87,"Girl",80
1968,"Judith",84,"Girl",82
1968,"Victoria",83,"Girl",83
1968,"Cherie",83,"Girl",83
1968,"Ruth",81,"Girl",85
1968,"Marie",81,"Girl",85
1968,"Kathleen",80,"Girl",87
1968,"Dianne",80,"Girl",87
1968,"Philippa",76,"Girl",89
1968,"Kerry",76,"Girl",89
1968,"Natalie",75,"Girl",91
1968,"Bridget",72,"Girl",92
1968,"Anita",72,"Girl",92
1968,"Ann",72,"Girl",92
1968,"Christina",70,"Girl",95
1968,"Sheryl",69,"Girl",96
1968,"Yvonne",67,"Girl",97
1968,"Jan",66,"Girl",98
1968,"Kirsten",65,"Girl",99
1968,"Karyn",62,"Girl",100
1969,"Lisa",934,"Girl",1
1969,"Michelle",674,"Girl",2
1969,"Karen",515,"Girl",3
1969,"Joanne",456,"Girl",4
1969,"Tania",446,"Girl",5
1969,"Nicola",431,"Girl",6
1969,"Angela",427,"Girl",7
1969,"Deborah",387,"Girl",8
1969,"Tracey",372,"Girl",9
1969,"Kim",359,"Girl",10
1969,"Susan",347,"Girl",11
1969,"Donna",335,"Girl",12
1969,"Sharon",330,"Girl",13
1969,"Fiona",311,"Girl",14
1969,"Julie",309,"Girl",15
1969,"Paula",287,"Girl",16
1969,"Sarah",285,"Girl",17
1969,"Andrea",265,"Girl",18
1969,"Christine",260,"Girl",19
1969,"Jacqueline",256,"Girl",20
1969,"Sandra",254,"Girl",21
1969,"Rachel",254,"Girl",21
1969,"Helen",254,"Girl",21
1969,"Catherine",249,"Girl",24
1969,"Elizabeth",245,"Girl",25
1969,"Jennifer",242,"Girl",26
1969,"Wendy",233,"Girl",27
1969,"Amanda",225,"Girl",28
1969,"Leanne",216,"Girl",29
1969,"Tracy",213,"Girl",30
1969,"Janine",211,"Girl",31
1969,"Maria",205,"Girl",32
1969,"Joanna",200,"Girl",33
1969,"Vanessa",199,"Girl",34
1969,"Linda",187,"Girl",35
1969,"Jane",182,"Girl",36
1969,"Robyn",170,"Girl",37
1969,"Katrina",160,"Girl",38
1969,"Kathryn",157,"Girl",39
1969,"Louise",156,"Girl",40
1969,"Megan",154,"Girl",41
1969,"Rebecca",153,"Girl",42
1969,"Carolyn",149,"Girl",43
1969,"Suzanne",144,"Girl",44
1969,"Tina",142,"Girl",45
1969,"Heather",139,"Girl",46
1969,"Maree",136,"Girl",47
1969,"Vicki",135,"Girl",48
1969,"Melissa",130,"Girl",49
1969,"Victoria",127,"Girl",50
1969,"Toni",126,"Girl",51
1969,"Stephanie",124,"Girl",52
1969,"Mary",124,"Girl",52
1969,"Alison",121,"Girl",54
1969,"Anna",120,"Girl",55
1969,"Tanya",114,"Girl",56
1969,"Denise",112,"Girl",57
1969,"Justine",110,"Girl",58
1969,"Margaret",108,"Girl",59
1969,"Diane",107,"Girl",60
1969,"Patricia",106,"Girl",61
1969,"Bronwyn",106,"Girl",61
1969,"Debra",105,"Girl",63
1969,"Raewyn",104,"Girl",64
1969,"Brenda",103,"Girl",65
1969,"Shelley",102,"Girl",66
1969,"Melanie",102,"Girl",66
1969,"Katherine",101,"Girl",68
1969,"Teresa",99,"Girl",69
1969,"Anne",98,"Girl",70
1969,"Natalie",93,"Girl",71
1969,"Judith",92,"Girl",72
1969,"Cherie",92,"Girl",72
1969,"Debbie",91,"Girl",74
1969,"Sonya",88,"Girl",75
1969,"Sally",86,"Girl",76
1969,"Karyn",86,"Girl",76
1969,"Kathleen",85,"Girl",78
1969,"Rachael",83,"Girl",79
1969,"Marie",83,"Girl",79
1969,"Carol",82,"Girl",81
1969,"Pamela",80,"Girl",82
1969,"Christina",78,"Girl",83
1969,"Anita",78,"Girl",83
1969,"Lynda",77,"Girl",85
1969,"Caroline",77,"Girl",85
1969,"Pauline",76,"Girl",87
1969,"Annette",75,"Girl",88
1969,"Barbara",75,"Girl",88
1969,"Lynette",74,"Girl",90
1969,"Belinda",73,"Girl",91
1969,"Ann",72,"Girl",92
1969,"Michele",71,"Girl",93
1969,"Nicole",71,"Girl",93
1969,"Philippa",70,"Girl",95
1969,"Claire",70,"Girl",95
1969,"Vicky",67,"Girl",97
1969,"Kirsten",67,"Girl",97
1969,"Emma",67,"Girl",97
1969,"Penelope",65,"Girl",100
1970,"Lisa",786,"Girl",1
1970,"Michelle",666,"Girl",2
1970,"Karen",497,"Girl",3
1970,"Rachel",466,"Girl",4
1970,"Joanne",446,"Girl",5
1970,"Nicola",431,"Girl",6
1970,"Tracey",423,"Girl",7
1970,"Angela",409,"Girl",8
1970,"Tania",403,"Girl",9
1970,"Deborah",332,"Girl",10
1970,"Tracy",317,"Girl",11
1970,"Kim",301,"Girl",12
1970,"Sarah",293,"Girl",13
1970,"Sharon",290,"Girl",14
1970,"Paula",289,"Girl",15
1970,"Donna",287,"Girl",16
1970,"Julie",281,"Girl",17
1970,"Fiona",281,"Girl",17
1970,"Susan",266,"Girl",19
1970,"Andrea",256,"Girl",20
1970,"Jacqueline",254,"Girl",21
1970,"Catherine",243,"Girl",22
1970,"Amanda",238,"Girl",23
1970,"Christine",230,"Girl",24
1970,"Sandra",228,"Girl",25
1970,"Helen",226,"Girl",26
1970,"Leanne",225,"Girl",27
1970,"Vanessa",217,"Girl",28
1970,"Joanna",204,"Girl",29
1970,"Jennifer",201,"Girl",30
1970,"Wendy",197,"Girl",31
1970,"Maria",197,"Girl",31
1970,"Rebecca",196,"Girl",33
1970,"Elizabeth",195,"Girl",34
1970,"Janine",190,"Girl",35
1970,"Megan",184,"Girl",36
1970,"Suzanne",183,"Girl",37
1970,"Linda",167,"Girl",38
1970,"Louise",166,"Girl",39
1970,"Robyn",162,"Girl",40
1970,"Jane",161,"Girl",41
1970,"Kathryn",159,"Girl",42
1970,"Rachael",158,"Girl",43
1970,"Melissa",147,"Girl",44
1970,"Victoria",145,"Girl",45
1970,"Tina",144,"Girl",46
1970,"Justine",142,"Girl",47
1970,"Anna",142,"Girl",47
1970,"Katrina",137,"Girl",49
1970,"Stephanie",134,"Girl",50
1970,"Cheryl",131,"Girl",51
1970,"Melanie",126,"Girl",52
1970,"Carolyn",126,"Girl",52
1970,"Shelley",123,"Girl",54
1970,"Katherine",119,"Girl",55
1970,"Teresa",118,"Girl",56
1970,"Toni",118,"Girl",56
1970,"Tanya",117,"Girl",58
1970,"Mary",117,"Girl",58
1970,"Bronwyn",117,"Girl",58
1970,"Diane",108,"Girl",61
1970,"Vicki",107,"Girl",62
1970,"Patricia",107,"Girl",62
1970,"Maree",107,"Girl",62
1970,"Margaret",103,"Girl",65
1970,"Alison",102,"Girl",66
1970,"Anne",98,"Girl",67
1970,"Nicole",96,"Girl",68
1970,"Caroline",95,"Girl",69
1970,"Belinda",93,"Girl",70
1970,"Sheryl",92,"Girl",71
1970,"Natalie",92,"Girl",71
1970,"Carol",92,"Girl",71
1970,"Pamela",91,"Girl",74
1970,"Heather",89,"Girl",75
1970,"Raewyn",88,"Girl",76
1970,"Bridget",86,"Girl",77
1970,"Brenda",86,"Girl",77
1970,"Sonya",85,"Girl",79
1970,"Debbie",85,"Girl",79
1970,"Rochelle",84,"Girl",81
1970,"Denise",84,"Girl",81
1970,"Philippa",83,"Girl",83
1970,"Anita",83,"Girl",83
1970,"Kerry",81,"Girl",85
1970,"Judith",81,"Girl",85
1970,"Sally",78,"Girl",87
1970,"Emma",78,"Girl",87
1970,"Debra",77,"Girl",89
1970,"Kelly",76,"Girl",90
1970,"Lynda",75,"Girl",91
1970,"Cherie",75,"Girl",91
1970,"Karyn",73,"Girl",93
1970,"Julia",72,"Girl",94
1970,"Marie",70,"Girl",95
1970,"Penelope",69,"Girl",96
1970,"Lynette",69,"Girl",96
1970,"Pauline",69,"Girl",96
1970,"Claire",69,"Girl",96
1970,"Sonia",67,"Girl",100
1971,"Lisa",674,"Girl",1
1971,"Michelle",662,"Girl",2
1971,"Rachel",584,"Girl",3
1971,"Joanne",567,"Girl",4
1971,"Nicola",470,"Girl",5
1971,"Karen",465,"Girl",6
1971,"Tracey",457,"Girl",7
1971,"Angela",413,"Girl",8
1971,"Tania",386,"Girl",9
1971,"Deborah",339,"Girl",10
1971,"Amanda",334,"Girl",11
1971,"Tracy",328,"Girl",12
1971,"Sarah",326,"Girl",13
1971,"Kelly",319,"Girl",14
1971,"Kim",305,"Girl",15
1971,"Julie",285,"Girl",16
1971,"Susan",273,"Girl",17
1971,"Vanessa",273,"Girl",17
1971,"Fiona",271,"Girl",19
1971,"Andrea",267,"Girl",20
1971,"Donna",265,"Girl",21
1971,"Rebecca",258,"Girl",22
1971,"Catherine",244,"Girl",23
1971,"Sharon",243,"Girl",24
1971,"Rachael",242,"Girl",25
1971,"Jacqueline",231,"Girl",26
1971,"Paula",218,"Girl",27
1971,"Melanie",207,"Girl",28
1971,"Elizabeth",207,"Girl",28
1971,"Christine",207,"Girl",28
1971,"Jennifer",203,"Girl",31
1971,"Wendy",198,"Girl",32
1971,"Helen",196,"Girl",33
1971,"Suzanne",194,"Girl",34
1971,"Megan",194,"Girl",34
1971,"Joanna",186,"Girl",36
1971,"Leanne",178,"Girl",37
1971,"Sandra",177,"Girl",38
1971,"Tina",175,"Girl",39
1971,"Rochelle",175,"Girl",39
1971,"Kathryn",168,"Girl",41
1971,"Jane",168,"Girl",41
1971,"Anna",168,"Girl",41
1971,"Victoria",164,"Girl",44
1971,"Melissa",164,"Girl",44
1971,"Janine",162,"Girl",46
1971,"Katrina",160,"Girl",47
1971,"Maria",155,"Girl",48
1971,"Shelley",151,"Girl",49
1971,"Louise",151,"Girl",49
1971,"Stephanie",140,"Girl",51
1971,"Linda",137,"Girl",52
1971,"Robyn",131,"Girl",53
1971,"Justine",126,"Girl",54
1971,"Cheryl",126,"Girl",54
1971,"Patricia",123,"Girl",56
1971,"Nicole",122,"Girl",57
1971,"Toni",112,"Girl",58
1971,"Carolyn",109,"Girl",59
1971,"Teresa",108,"Girl",60
1971,"Denise",108,"Girl",60
1971,"Mary",106,"Girl",62
1971,"Vicki",104,"Girl",63
1971,"Tanya",103,"Girl",64
1971,"Belinda",101,"Girl",65
1971,"Bronwyn",99,"Girl",66
1971,"Alison",96,"Girl",67
1971,"Caroline",96,"Girl",67
1971,"Heather",94,"Girl",69
1971,"Kirsten",93,"Girl",70
1971,"Bridget",93,"Girl",70
1971,"Emma",91,"Girl",72
1971,"Margaret",90,"Girl",73
1971,"Cherie",88,"Girl",74
1971,"Maree",87,"Girl",75
1971,"Kerry",87,"Girl",75
1971,"Sheryl",86,"Girl",77
1971,"Sally",85,"Girl",78
1971,"Sonya",85,"Girl",78
1971,"Katherine",85,"Girl",78
1971,"Brenda",84,"Girl",81
1971,"Debra",84,"Girl",81
1971,"Anne",84,"Girl",81
1971,"Claire",84,"Girl",81
1971,"Diane",82,"Girl",85
1971,"Pauline",81,"Girl",86
1971,"Julia",81,"Girl",86
1971,"Annette",81,"Girl",86
1971,"Sharlene",79,"Girl",89
1971,"Debbie",79,"Girl",89
1971,"Natasha",78,"Girl",91
1971,"Kirsty",76,"Girl",92
1971,"Philippa",75,"Girl",93
1971,"Anita",75,"Girl",93
1971,"Raewyn",74,"Girl",95
1971,"Carol",70,"Girl",96
1971,"Karyn",69,"Girl",97
1971,"Penelope",68,"Girl",98
1971,"Kathleen",68,"Girl",98
1971,"Barbara",68,"Girl",98
1972,"Michelle",618,"Girl",1
1972,"Lisa",598,"Girl",2
1972,"Rachel",496,"Girl",3
1972,"Nicola",479,"Girl",4
1972,"Joanne",476,"Girl",5
1972,"Angela",456,"Girl",6
1972,"Sarah",448,"Girl",7
1972,"Tracey",440,"Girl",8
1972,"Karen",383,"Girl",9
1972,"Tania",349,"Girl",10
1972,"Kelly",330,"Girl",11
1972,"Kim",292,"Girl",12
1972,"Amanda",290,"Girl",13
1972,"Deborah",289,"Girl",14
1972,"Tracy",260,"Girl",15
1972,"Andrea",259,"Girl",16
1972,"Fiona",257,"Girl",17
1972,"Julie",249,"Girl",18
1972,"Melanie",238,"Girl",19
1972,"Rebecca",235,"Girl",20
1972,"Vanessa",228,"Girl",21
1972,"Donna",221,"Girl",22
1972,"Paula",220,"Girl",23
1972,"Megan",218,"Girl",24
1972,"Susan",217,"Girl",25
1972,"Melissa",213,"Girl",26
1972,"Catherine",213,"Girl",26
1972,"Sharon",211,"Girl",28
1972,"Rachael",204,"Girl",29
1972,"Jennifer",203,"Girl",30
1972,"Jacqueline",199,"Girl",31
1972,"Rochelle",192,"Girl",32
1972,"Elizabeth",192,"Girl",32
1972,"Christine",191,"Girl",34
1972,"Wendy",185,"Girl",35
1972,"Katrina",184,"Girl",36
1972,"Helen",181,"Girl",37
1972,"Leanne",175,"Girl",38
1972,"Suzanne",174,"Girl",39
1972,"Anna",172,"Girl",40
1972,"Stephanie",171,"Girl",41
1972,"Kathryn",170,"Girl",42
1972,"Joanna",169,"Girl",43
1972,"Jane",167,"Girl",44
1972,"Victoria",162,"Girl",45
1972,"Louise",160,"Girl",46
1972,"Janine",158,"Girl",47
1972,"Sandra",149,"Girl",48
1972,"Natasha",147,"Girl",49
1972,"Tina",144,"Girl",50
1972,"Shelley",138,"Girl",51
1972,"Maria",134,"Girl",52
1972,"Kirsten",126,"Girl",53
1972,"Justine",125,"Girl",54
1972,"Teresa",124,"Girl",55
1972,"Kylie",124,"Girl",55
1972,"Katherine",114,"Girl",57
1972,"Emma",113,"Girl",58
1972,"Mary",111,"Girl",59
1972,"Toni",109,"Girl",60
1972,"Linda",106,"Girl",61
1972,"Vicki",105,"Girl",62
1972,"Tanya",101,"Girl",63
1972,"Denise",101,"Girl",63
1972,"Natalie",95,"Girl",65
1972,"Kerry",94,"Girl",66
1972,"Nicole",92,"Girl",67
1972,"Alison",92,"Girl",67
1972,"Bronwyn",91,"Girl",69
1972,"Cherie",88,"Girl",70
1972,"Robyn",87,"Girl",71
1972,"Maree",84,"Girl",72
1972,"Debbie",84,"Girl",72
1972,"Cheryl",83,"Girl",74
1972,"Brenda",82,"Girl",75
1972,"Belinda",82,"Girl",75
1972,"Heather",79,"Girl",77
1972,"Debra",79,"Girl",77
1972,"Sharlene",78,"Girl",79
1972,"Patricia",78,"Girl",79
1972,"Julia",78,"Girl",79
1972,"Kirsty",76,"Girl",82
1972,"Carolyn",76,"Girl",82
1972,"Carmen",75,"Girl",84
1972,"Diane",74,"Girl",85
1972,"Sally",73,"Girl",86
1972,"Bridget",73,"Girl",86
1972,"Ruth",72,"Girl",88
1972,"Caroline",72,"Girl",88
1972,"Claire",70,"Girl",90
1972,"Anne",70,"Girl",90
1972,"Philippa",69,"Girl",92
1972,"Anita",69,"Girl",92
1972,"Nadine",68,"Girl",94
1972,"Gina",68,"Girl",94
1972,"Christina",67,"Girl",96
1972,"Penelope",66,"Girl",97
1972,"Kellie",66,"Girl",97
1972,"Margaret",65,"Girl",99
1972,"Rachelle",64,"Girl",100
1973,"Michelle",529,"Girl",1
1973,"Lisa",520,"Girl",2
1973,"Rachel",490,"Girl",3
1973,"Nicola",490,"Girl",3
1973,"Angela",439,"Girl",5
1973,"Sarah",438,"Girl",6
1973,"Joanne",427,"Girl",7
1973,"Tracey",354,"Girl",8
1973,"Rebecca",345,"Girl",9
1973,"Karen",333,"Girl",10
1973,"Kelly",295,"Girl",11
1973,"Tania",289,"Girl",12
1973,"Melissa",288,"Girl",13
1973,"Amanda",276,"Girl",14
1973,"Vanessa",267,"Girl",15
1973,"Deborah",259,"Girl",16
1973,"Fiona",249,"Girl",17
1973,"Melanie",248,"Girl",18
1973,"Catherine",247,"Girl",19
1973,"Kim",239,"Girl",20
1973,"Megan",234,"Girl",21
1973,"Julie",222,"Girl",22
1973,"Andrea",220,"Girl",23
1973,"Paula",219,"Girl",24
1973,"Rachael",216,"Girl",25
1973,"Donna",211,"Girl",26
1973,"Anna",201,"Girl",27
1973,"Susan",196,"Girl",28
1973,"Kylie",196,"Girl",28
1973,"Tracy",188,"Girl",30
1973,"Jennifer",188,"Girl",30
1973,"Helen",182,"Girl",32
1973,"Elizabeth",181,"Girl",33
1973,"Rochelle",178,"Girl",34
1973,"Leanne",177,"Girl",35
1973,"Katrina",176,"Girl",36
1973,"Sharon",172,"Girl",37
1973,"Natasha",169,"Girl",38
1973,"Jacqueline",169,"Girl",38
1973,"Jane",161,"Girl",40
1973,"Christine",161,"Girl",40
1973,"Wendy",157,"Girl",42
1973,"Stephanie",155,"Girl",43
1973,"Louise",155,"Girl",43
1973,"Joanna",152,"Girl",45
1973,"Kathryn",151,"Girl",46
1973,"Janine",148,"Girl",47
1973,"Shelley",147,"Girl",48
1973,"Victoria",144,"Girl",49
1973,"Suzanne",141,"Girl",50
1973,"Kirsten",135,"Girl",51
1973,"Katherine",135,"Girl",51
1973,"Teresa",130,"Girl",53
1973,"Tina",128,"Girl",54
1973,"Justine",127,"Girl",55
1973,"Emma",123,"Girl",56
1973,"Bronwyn",122,"Girl",57
1973,"Sandra",119,"Girl",58
1973,"Maria",114,"Girl",59
1973,"Kirsty",114,"Girl",59
1973,"Nicole",109,"Girl",61
1973,"Bridget",107,"Girl",62
1973,"Belinda",104,"Girl",63
1973,"Natalie",100,"Girl",64
1973,"Toni",99,"Girl",65
1973,"Mary",95,"Girl",66
1973,"Cherie",95,"Girl",66
1973,"Tanya",93,"Girl",68
1973,"Carmen",93,"Girl",68
1973,"Linda",89,"Girl",70
1973,"Anita",89,"Girl",70
1973,"Philippa",87,"Girl",72
1973,"Patricia",83,"Girl",73
1973,"Caroline",83,"Girl",73
1973,"Claire",83,"Girl",73
1973,"Gina",82,"Girl",76
1973,"Heather",82,"Girl",76
1973,"Carolyn",81,"Girl",78
1973,"Vicki",80,"Girl",79
1973,"Penelope",79,"Girl",80
1973,"Margaret",78,"Girl",81
1973,"Diane",75,"Girl",82
1973,"Alison",75,"Girl",82
1973,"Cheryl",73,"Girl",84
1973,"Kerry",72,"Girl",85
1973,"Denise",72,"Girl",85
1973,"Hayley",71,"Girl",87
1973,"Sally",70,"Girl",88
1973,"Robyn",70,"Girl",88
1973,"Debbie",69,"Girl",90
1973,"Maree",68,"Girl",91
1973,"Annette",68,"Girl",91
1973,"Julia",67,"Girl",93
1973,"Jodie",65,"Girl",94
1973,"Kate",65,"Girl",94
1973,"Brenda",65,"Girl",94
1973,"Debra",65,"Girl",94
1973,"Marie",63,"Girl",98
1973,"Stacey",62,"Girl",99
1973,"Georgina",61,"Girl",100
1974,"Sarah",508,"Girl",1
1974,"Michelle",491,"Girl",2
1974,"Lisa",477,"Girl",3
1974,"Nicola",467,"Girl",4
1974,"Rachel",454,"Girl",5
1974,"Angela",438,"Girl",6
1974,"Rebecca",413,"Girl",7
1974,"Melanie",351,"Girl",8
1974,"Joanne",340,"Girl",9
1974,"Tracey",303,"Girl",10
1974,"Amanda",299,"Girl",11
1974,"Tania",266,"Girl",12
1974,"Karen",259,"Girl",13
1974,"Kim",244,"Girl",14
1974,"Fiona",239,"Girl",15
1974,"Vanessa",230,"Girl",16
1974,"Melissa",229,"Girl",17
1974,"Megan",228,"Girl",18
1974,"Katrina",227,"Girl",19
